pair_id,associated_dis,country,iso3,year,disaster_type,disaster_subtype,disaster_type_final,is_drought,is_earthquake,is_warm_anom,is_cold_anom,is_extreme_temp,is_flood,is_landslide,is_tropical,is_unknown_storm,is_convective_storm,minmax_intensity,X Intensity,int_drought,int_earthquake,int_extreme_temp,int_flood,int_landslide,int_tropical,int_unknown_storm,int_conv_storm,Richter,warm_anom,cold_anom,drought_days,extreme_temp_days,prcp_sum,elevation,fault_density,slope,road_density,mm_elevation,mm_fault_density,mm_slope,mm_road_density,X Elevation,X Fault Density,X Slope,X Road Density,msl_pressure,wind_speed,multi,Hazard Group,ln10_Total_Damage,Y Damage ($ ln10),hdi,le,eys,mys,gnipc,gdi,gii,phdi,mm_phdi,multi_phdi,single_phdi,X PHDI,X PPP,Economy,Code,Region,income_group,income_group2,Income Group,is_high_upper_middle,is_low_lower_middle,Lending category,Other (EMU or HIPC),ppp,mm_ppp,multi_ppp,single_ppp,CAPE,start_year_x,start_month_x,start_day_x,start_date,ny_date,dist_to_ny,end_year,end_month,end_day,duration_days,lat,lon
p1630,"Slide (land, mud, snow, rock)",India,IND,2015,flood,Flash flood,flood,0,0,0,0,0,1,0,0,0,0,0.03,0.03,0,0,0,0.03,0,0,0,0,0,0,-2.756888889,0,0,98.7,4300.703125,0.00000152,22.80680466,134.6215668,0.87,0.02,1,0.03,0.87,0.02,1,0.03,0,0,1,Multi-hazard,4.919015298,4.919015298,0.629,69.6363,11.94699955,6.249149414,5401.490996,0.838,0.525,0.607,0.66,0.66,0,0.607,0.08,India,IND,South Asia,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,5231,0.08,0.08,0,1593.426701,2015,3,20,42083,42005,78,2015,3,31,12,33.75977094,76.61304379
p1631,Flood,Mexico,MEX,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.45,0.45,0,0,0,0,0,0,0,0.45,0,0,0,0,0,291.2,867.9465332,0,7.572935104,532.4475708,0.18,0,0.33,0.13,0.18,0,0.33,0.13,102705.67,17.22,1,Multi-hazard,3.339252634,3.339252634,0.768,74.6822,14.19680977,8.601650238,18777.73886,0.954,0.349,0.711,0.85,0.85,0,0.711,0.15,Mexico,MEX,Latin America & Caribbean,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,9360,0.15,0.15,0,4937.548899,2015,3,26,42089,42005,84,2015,3,28,3,18.15472775,-96.40737264
p1632,,United States,USA,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.15,0.15,0,0,0,0,0,0,0,0.15,0,5.594333333,0,0,0,196.95,183.5353851,0,1.833830476,229.5603333,0.04,0,0.08,0.06,0.04,0,0.08,0.06,103628.08,10.8,0,Single Hazard,5.268652844,5.268652844,0.92,78.8694,16.1919899,13.25187969,59682.8778,0.99,0.219,0.687,0.81,0,0.81,0.687,0.74,United States,USA,North America,High income,High_income,High,1,0,,,46005,0.74,0,0.74,1707.489784,2015,3,3,42066,42005,61,2015,3,5,3,33.95548127,-94.28791254
p1633,Hail,United States,USA,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.27,0.27,0,0,0,0,0,0,0,0.27,0,13.61311111,0,0,0,188.69,293.6380615,0,0.999690711,424.9951782,0.06,0,0.04,0.1,0.06,0,0.04,0.1,102778.33,15.54,1,Multi-hazard,5.737173552,5.737173552,0.92,78.8694,16.1919899,13.25187969,59682.8778,0.99,0.219,0.687,0.81,0.81,0,0.687,0.77,United States,USA,North America,High income,High_income,High,1,0,,,47807,0.77,0.77,0,3034.769292,2015,3,25,42088,42005,83,2015,3,26,2,36.96833504,-94.81016371
p1634,,China,CHN,2015,earthquake,Ground movement,earthquake,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,5,18.99611111,0,0,0,0,1433.149536,0.0000392,13.70820141,143.9645996,0.29,0.49,0.6,0.03,0.29,0.49,0.6,0.03,0,0,0,Single Hazard,4.214287383,4.214287383,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0,0.69,0.623,0.09,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,6006,0.09,0,0.09,1785.260067,2015,3,1,42064,42005,59,2015,3,1,1,23.60475341,99.23103292
p1635,Flood,India,IND,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.07,0.07,0,0,0,0,0,0,0,0.07,0,16.10111111,0,0,0,220.79,374.4223938,0.00000491,1.876485944,547.5197754,0.08,0.06,0.08,0.13,0.08,0.06,0.08,0.13,104749.85,9.7,1,Multi-hazard,5.99533196,5.99533196,0.629,69.6363,11.94699955,6.249149414,5401.490996,0.838,0.525,0.607,0.66,0.66,0,0.607,0.12,India,IND,South Asia,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,7743,0.12,0.12,0,864.114263,2015,3,6,42069,42005,64,2015,3,18,13,30.16648588,76.55300655
p1636,Lightening,Iran,IRN,2015,flood,Flash flood,flood,0,0,0,0,0,1,0,0,0,0,0.09,0.09,0,0,0,0.09,0,0,0,0,0,9.827555556,0,0,0,279.88,938.7248535,0.00000987,3.880335569,72.33280945,0.19,0.12,0.17,0.02,0.19,0.12,0.17,0.02,0,0,1,Multi-hazard,4.816354003,4.816354003,0.776,75.1239,14.87814045,10.21497011,12730.15472,0.866,0.514,0.691,0.81,0.81,0,0.691,0.17,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,10819,0.17,0.17,0,3173.027574,2015,3,11,42074,42005,69,2015,3,15,5,28.16590668,58.06080335
p1637,,Saudi Arabia,SAU,2015,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.02,0.02,0,0,0,0.02,0,0,0,0,0,21.95388889,0,0,0,51.06,913.6948853,0,0.91279012,16.44670105,0.19,0,0.04,0,0.19,0,0.04,0,0,0,0,Single Hazard,3.339252634,3.339252634,0.859,76.9185,15.77921132,9.941319942,50124.98951,0.895,0.293,0.571,0.59,0,0.59,0.571,0.81,Saudi Arabia,SAU,Middle East & North Africa,High income,High_income,High,1,0,,,50283,0.81,0,0.81,5888.074588,2015,3,23,42086,42005,81,2015,3,27,5,20.5626427,43.89517377
p1638,Flood,China,CHN,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.07,0.07,0,0,0,0,0,0,0,0.07,0,11.40455556,0,0,0,82.35,1086.194946,0.00000698,16.91901207,113.953476,0.22,0.09,0.74,0.03,0.22,0.09,0.74,0.03,103361.03,7.64,1,Multi-hazard,5.390385713,5.390385713,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0.69,0,0.623,0.21,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,13324,0.21,0.21,0,846.8319778,2015,3,24,42087,42005,82,2015,3,25,2,31.6795578,109.7079762
p1639,Cold wave,China,CHN,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.05,0.05,0,0,0,0,0,0,0,0.05,0,0,-1.091111111,0,0,0,4936.644531,0.00000626,4.944561958,0,1,0.08,0.22,0,1,0.08,0.22,0,104298.32,14.51,1,Multi-hazard,5.071627981,5.071627981,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0.69,0,0.623,0.14,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,8926,0.14,0.14,0,615.2493553,2015,3,29,42092,42005,87,2015,3,31,3,36.40100077,86.66747133
p1640,Hail,United States,USA,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.43,0.43,0,0,0,0,0,0,0,0.43,0,10.16633333,0,0,0,89.06,237.9513702,0,0.341935843,1545.397827,0.05,0,0.01,0.37,0.05,0,0.01,0.37,103165.89,13.44,1,Multi-hazard,6.184331641,6.184331641,0.92,78.8694,16.1919899,13.25187969,59682.8778,0.99,0.219,0.687,0.81,0.81,0,0.687,0.74,United States,USA,North America,High income,High_income,High,1,0,,,46324,0.74,0.74,0,4754.356675,2015,4,7,42101,42005,96,2015,4,10,4,41.45901163,-83.56011759
p1641,Flood,Australia,AUS,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.13,0.13,0,0,0,0,0,0,0,0.13,0,14.74544444,0,0,0,351.99,298.019104,0.00000358,5.157353878,142.261734,0.06,0.05,0.23,0.03,0.06,0.05,0.23,0.03,103605.52,23.32,1,Multi-hazard,6.152147023,6.152147023,0.933,82.6552,23.08892059,12.2456398,46307.57617,0.963,0.111,0.615,0.67,0.67,0,0.615,0.69,Australia,AUS,East Asia & Pacific,High income,High_income,High,1,0,,,43029,0.69,0.69,0,1425.788534,2015,4,20,42114,42005,109,2015,4,28,9,-32.34888305,151.6074315
p1642,,Kazakhstan,KAZ,2015,flood,Flash flood,flood,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.665222222,0,0,0,0.97,464.2670288,0,1.093446851,81.11475372,0.09,0,0.05,0.02,0.09,0,0.05,0.02,0,0,0,Single Hazard,3.762453482,3.762453482,0.805,70.7265,15.11816025,11.81116962,23136.8885,0.997,0.214,0.543,0.54,0,0.54,0.543,0.27,Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,17192,0.27,0,0.27,67.40091252,2015,4,8,42102,42005,97,2015,4,12,5,50.65527934,75.38722493
p1643,Flood,United States,USA,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.4,0.4,0,0,0,0,0,0,0,0.4,0,18.271,0,0,0,111.8,90.87432861,0,1.068475246,220.4818573,0.02,0,0.05,0.05,0.02,0,0.05,0.05,102187.19,9.91,1,Multi-hazard,6.015926986,6.015926986,0.92,78.8694,16.1919899,13.25187969,59682.8778,0.99,0.219,0.687,0.81,0.81,0,0.687,0.68,United States,USA,North America,High income,High_income,High,1,0,,,42489,0.68,0.68,0,4427.721484,2015,4,24,42118,42005,113,2015,4,28,5,32.41903869,-88.44108366
p1644,,Brazil,BRA,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.35,0.35,0,0,0,0,0,0,0,0.35,0,21.51311111,0,0,0,537.15,716.0200195,0,5.764886379,138.7291718,0.15,0,0.25,0.03,0.15,0,0.25,0.03,102014.36,12.97,0,Single Hazard,3.339252634,3.339252634,0.753,74.3325,15.36513042,7.506820202,14780.05656,0.989,0.437,0.672,0.78,0,0.78,0.672,0.21,Brazil,BRA,Latin America & Caribbean,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,13017,0.21,0,0.21,3862.590756,2015,4,20,42114,42005,109,2015,4,20,1,-26.87255399,-52.41012248
p1645,,China,CHN,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.25,0.25,0,0,0,0,0,0,0,0.25,0,6.789888889,0,0,0,59.29,2674.229004,0.0000063,20.10417747,169.1102448,0.54,0.08,0.88,0.04,0.54,0.08,0.88,0.04,102786.51,12.18,0,Single Hazard,4.339232748,4.339232748,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0,0.69,0.623,0.29,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,18317,0.29,0,0.29,2742.698671,2015,4,4,42098,42005,93,2015,4,5,2,30.61575411,102.7099641
p1646,Hail,China,CHN,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.47,0.47,0,0,0,0,0,0,0,0.47,0,13.61511111,0,0,0,47.24,1723.534546,0.00000135,9.84177494,190.5352478,0.35,0.02,0.43,0.05,0.35,0.02,0.43,0.05,103083.32,9.62,1,Multi-hazard,5.152147635,5.152147635,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0.69,0,0.623,0.11,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,6826,0.11,0.11,0,5226.163063,2015,4,6,42100,42005,95,2015,4,9,4,26.55841704,104.965116
p1647,Hail,China,CHN,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.16,0.16,0,0,0,0,0,0,0,0.16,0,11.349,0,0,0,160.02,1393.571777,0.0000153,11.34351921,220.6293182,0.28,0.19,0.5,0.05,0.28,0.19,0.5,0.05,102969.26,10.74,1,Multi-hazard,5.436143557,5.436143557,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0.69,0,0.623,0.19,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,11943,0.19,0.19,0,1837.106923,2015,4,19,42113,42005,108,2015,4,21,3,34.35175913,107.242632
p1648,Hail,India,IND,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.61,0.61,0,0,0,0,0,0,0,0.61,0,25.16844444,0,0,0,187.27,185.4859314,0.00000496,2.564890146,383.9801941,0.04,0.06,0.11,0.09,0.04,0.06,0.11,0.09,103629.07,10.91,1,Multi-hazard,5.242322735,5.242322735,0.629,69.6363,11.94699955,6.249149414,5401.490996,0.838,0.525,0.607,0.66,0.66,0,0.607,0.04,India,IND,South Asia,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,2665,0.04,0.04,0,6653.679825,2015,4,21,42115,42005,110,2015,4,21,1,26.17869169,86.57039293
p1649,,United States,USA,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.45,0.45,0,0,0,0,0,0,0,0.45,0,21.39722222,0,0,0,149.99,341.769165,0,1.710524321,487.8021851,0.07,0,0.08,0.12,0.07,0,0.08,0.12,102454.74,13.2,0,Single Hazard,6.038203548,6.038203548,0.92,78.8694,16.1919899,13.25187969,59682.8778,0.99,0.219,0.687,0.81,0,0.81,0.687,0.76,United States,USA,North America,High income,High_income,High,1,0,,,47100,0.76,0,0.76,4921.994842,2015,5,6,42130,42005,125,2015,5,13,8,36.94565447,-94.00173224
p1650,Flood,United States,USA,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.3,0.3,0,0,0,0,0,0,0,0.3,0,22.39988889,0,0,0,18.67,517.2667236,0,0.726850152,112.6837463,0.1,0,0.03,0.03,0.1,0,0.03,0.03,102162.64,9.98,1,Multi-hazard,5.242322735,5.242322735,0.92,78.8694,16.1919899,13.25187969,59682.8778,0.99,0.219,0.687,0.81,0.81,0,0.687,0.78,United States,USA,North America,High income,High_income,High,1,0,,,48586,0.78,0.78,0,3273.264828,2015,5,3,42127,42005,122,2015,5,5,3,36.77162354,-98.76459454
p1651,"Slide (land, mud, snow, rock)",China,CHN,2015,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0,0,23.03033333,0,0,0,301.87,362.1242065,0,6.583505154,287.7713623,0.07,0,0.29,0.07,0.07,0,0.29,0.07,0,0,1,Multi-hazard,5.941293734,5.941293734,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0.69,0,0.623,0.15,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,9749,0.15,0.15,0,5988.311843,2015,5,13,42137,42005,132,2015,6,1,20,25.87981015,112.4159257
p1652,Flood,United States,USA,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.36,0.36,0,0,0,0,0,0,0,0.36,0,18.81288889,0,0,0,305.52,527.3967285,0,0.809400022,148.0752106,0.11,0,0.04,0.04,0.11,0,0.04,0.04,102213.72,13.2,1,Multi-hazard,6.184331641,6.184331641,0.92,78.8694,16.1919899,13.25187969,59682.8778,0.99,0.219,0.687,0.81,0.81,0,0.687,0.83,United States,USA,North America,High income,High_income,High,1,0,,,51366,0.83,0.83,0,3976.653839,2015,5,6,42130,42005,125,2015,5,13,8,39.40533045,-98.43848522
p1653,Lightening,United States,USA,2015,flood,Flash flood,flood,0,0,0,0,0,1,0,0,0,0,0.22,0.22,0,0,0,0.22,0,0,0,0,0,15.66511111,0,0,0,682.68,833.7059326,0,1.073827982,142.9886322,0.17,0,0.05,0.03,0.17,0,0.05,0.03,0,0,1,Multi-hazard,6.469567253,6.469567253,0.92,78.8694,16.1919899,13.25187969,59682.8778,0.99,0.219,0.687,0.81,0.81,0,0.687,0.78,United States,USA,North America,High income,High_income,High,1,0,,,48575,0.78,0.78,0,5160.490379,2015,5,23,42147,42005,142,2015,5,30,8,35.35793072,-100.8048842
p1654,Lightening,China,CHN,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.41,0.41,0,0,0,0,0,0,0,0.41,0,21.83044444,0,0,0,326.01,387.3666077,0,8.599283218,162.3881989,0.08,0,0.38,0.04,0.08,0,0.38,0.04,101699.46,8.71,1,Multi-hazard,5.701904584,5.701904584,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0.69,0,0.623,0.16,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,10203,0.16,0.16,0,4557.338623,2015,5,7,42131,42005,126,2015,5,12,6,28.39432847,110.8351241
p1655,"Slide (land, mud, snow, rock)",Malaysia,MYS,2015,earthquake,Ground movement,earthquake,0,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0,0,0,0,0,0,6,0,0,0,0,80.55,364.1930542,0,7.364400864,66.17326355,0.07,0,0.32,0.02,0.07,0,0.32,0.02,0,0,1,Multi-hazard,0.301029996,0.301029996,0.797,75.0942,13.66390991,10.25508531,24113.72839,0.981,0.261,0.683,0.8,0.8,0,0.683,0.31,Malaysia,MYS,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,19256,0.31,0.31,0,4638.565364,2015,6,5,42160,42005,155,2015,6,5,1,5.352781137,117.1287939
p1657,,China,CHN,2015,flood,Unknown,flood,0,0,0,0,0,1,0,0,0,0,0.11,0.11,0,0,0,0.11,0,0,0,0,0,23.24988889,0,0,0,349.01,284.1553955,0,5.830614567,336.8105164,0.06,0,0.26,0.08,0.06,0,0.26,0.08,0,0,0,Single Hazard,5.443037565,5.443037565,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0,0.69,0.623,0.15,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,9591,0.15,0,0.15,4225.518746,2015,5,13,42137,42005,132,2015,5,17,5,27.05213624,113.6630123
p1658,,China,CHN,2015,flood,Unknown,flood,0,0,0,0,0,1,0,0,0,0,0.13,0.13,0,0,0,0.13,0,0,0,0,0,24.97966667,0,0,0,392.33,104.4880524,0,2.613437653,680.7756958,0.02,0,0.11,0.16,0.02,0,0.11,0.16,0,0,0,Single Hazard,5.737173552,5.737173552,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0,0.69,0.623,0.16,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,10443,0.16,0,0.16,7358.797064,2015,5,28,42152,42005,147,2015,6,1,5,28.98216912,113.0484137
p1659,"Slide (land, mud, snow, rock)",Georgia,GEO,2015,flood,Flash flood,flood,0,0,0,0,0,1,0,0,0,0,0.08,0.08,0,0,0,0.08,0,0,0,0,0,16.623,0,0,0,259.56,1400.070801,0.0000711,10.75244999,93.17447662,0.28,0.89,0.47,0.02,0.28,0.89,0.47,0.02,0,0,1,Multi-hazard,4.399933182,4.399933182,0.79,73.2972,14.46463966,12.71645498,12334.6582,0.986,0.355,0.733,0.89,0.89,0,0.733,0.17,Georgia,GEO,Europe & Central Asia,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,10565,0.17,0.17,0,4664.488792,2015,6,7,42162,42005,157,2015,6,15,9,41.70147809,44.8336069
p1660,,China,CHN,2015,flood,Unknown,flood,0,0,0,0,0,1,0,0,0,0,0.11,0.11,0,0,0,0.11,0,0,0,0,0,20.44322222,0,0,0,347.96,660.0222168,0,11.31365108,200.3703461,0.13,0,0.5,0.05,0.13,0,0.5,0.05,0,0,0,Single Hazard,5.339232748,5.339232748,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0,0.69,0.623,0.18,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,11569,0.18,0,0.18,3987.02321,2015,6,16,42171,42005,166,2015,6,17,2,30.54419678,111.0681173
p1661,Hail,United States,USA,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.59,0.59,0,0,0,0,0,0,0,0.59,0,21.97233333,0,0,0,161.89,437.024292,0,0.820765436,194.9895782,0.09,0,0.04,0.05,0.09,0,0.04,0.05,102153.22,11.71,1,Multi-hazard,5.851117027,5.851117027,0.92,78.8694,16.1919899,13.25187969,59682.8778,0.99,0.219,0.687,0.81,0.81,0,0.687,0.83,United States,USA,North America,High income,High_income,High,1,0,,,51380,0.83,0.83,0,6473.944059,2015,6,3,42158,42005,153,2015,6,8,6,39.56198201,-97.34813409
p1662,,China,CHN,2015,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.12,0.12,0,0,0,0.12,0,0,0,0,0,27.01866667,0,0,0,353.86,199.8786621,0,4.413155556,785.5533447,0.04,0,0.19,0.19,0.04,0,0.19,0.19,0,0,0,Single Hazard,5.834083565,5.834083565,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0,0.69,0.623,0.16,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,10094,0.16,0,0.16,7217.082325,2015,6,1,42156,42005,151,2015,6,6,6,27.49810283,112.2646443
p1663,Storm,China,CHN,2015,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.09,0.09,0,0,0,0.09,0,0,0,0,0,21.021,0,0,0,291.92,685.7280273,0.00000506,9.977622986,206.4613342,0.14,0.06,0.44,0.05,0.14,0.06,0.44,0.05,0,0,1,Multi-hazard,6.339233544,6.339233544,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0.69,0,0.623,0.27,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,16985,0.27,0.27,0,2537.039476,2015,6,7,42162,42005,157,2015,6,11,5,30.80483385,107.9464409
p1664,,India,IND,2015,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.08,0.08,0,0,0,0.08,0,0,0,0,0,29.41911111,0,0,0,246.44,86.17552185,0,1.187373877,269.243042,0.02,0,0.05,0.06,0.02,0,0.05,0.06,0,0,0,Single Hazard,5.819240481,5.819240481,0.629,69.6363,11.94699955,6.249149414,5401.490996,0.838,0.525,0.607,0.66,0,0.66,0.607,0.13,India,IND,South Asia,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,8603,0.13,0,0.13,9807.696886,2015,6,19,42174,42005,169,2015,6,20,2,21.03784281,72.80191602
p1665,Lightening,China,CHN,2015,storm,Convective storm,convective storm,0,0,0,0,0,0,0,0,0,1,0.14,0.14,0,0,0,0,0,0,0,0.14,0,18.71155556,0,0,0,6.76,1312.462036,0,0.917542517,210.171524,0.27,0,0.04,0.05,0.27,0,0.04,0.05,101707.64,8.58,1,Multi-hazard,5.199571441,5.199571441,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0.69,0,0.623,0.2,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,12657,0.2,0.2,0,1558.862131,2015,6,21,42176,42005,171,2015,6,23,3,39.66068624,108.9449765
p1666,,China,CHN,2015,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.13,0.13,0,0,0,0.13,0,0,0,0,0,24.21677778,0,0,0,409.85,139.0216827,0,2.301366806,307.4272766,0.03,0,0.1,0.07,0.03,0,0.1,0.07,0,0,0,Single Hazard,5.847763238,5.847763238,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0,0.69,0.623,0.17,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,11065,0.17,0,0.17,3910.981155,2015,6,26,42181,42005,176,2015,7,2,7,31.80486124,113.1303024
p1667,,New Zealand,NZL,2015,flood,Riverine flood,flood,0,0,0,0,0,1,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,625.52,338.4290161,0.0000522,5.033166885,323.4524231,0.07,0.66,0.22,0.08,0.07,0.66,0.22,0.08,0,0,0,Single Hazard,5.271200142,5.271200142,0.931,81.9765,18.86964989,13.23099995,38628.37835,0.963,0.136,0.737,0.9,0,0.9,0.737,0.56,New Zealand,NZL,East Asia & Pacific,High income,High_income,High,1,0,,,34762,0.56,0,0.56,342.1892482,2015,6,22,42177,42005,172,2015,6,29,8,-39.92498096,175.3267224
p1668,Flood,Japan,JPN,2015,storm,Tropical cyclone,tropical cyclone,0,0,0,0,0,0,0,1,0,0,0.65,0.65,0,0,0,0,0,0.65,0,0,0,0,0,0,0,178.76,478.3085327,0.0000795,8.232098579,1792.721924,0.1,1,0.36,0.43,0.1,1,0.36,0.43,101613.17,31.58,1,Multi-hazard,5.354173771,5.354173771,0.918,83.8928,15.16511414,13.28011392,41874.21537,0.967,0.115,0.767,0.96,0.96,0,0.767,0.55,Japan,JPN,East Asia & Pacific,High income,High_income,High,1,0,,,34469,0.55,0.55,0,3665.572704,2015,7,16,42201,42005,196,2015,7,17,2,35.577908,136.8008577
p1669,,China,CHN,2015,earthquake,Ground movement,earthquake,0,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0,0,0,0,0,0,6,21.47366667,0,0,0,40.55,985.1734619,0.00000292,1.47415483,62.81624985,0.2,0.04,0.06,0.02,0.2,0.04,0.06,0.02,0,0,0,Single Hazard,3.543322901,3.543322901,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.224,0.623,0.69,0,0.69,0.623,0.16,China,CHN,East Asia & Pacific,Upper middle income,Upper_middle_income,Upper Middle,1,0,IBRD,,10363,0.16,0,0.16,2357.30371,2015,7,3,42188,42005,183,2015,7,3,1,41.11196232,85.20363342
p1670,"Slide (land, mud, snow, rock)",Philippines,PHL,2015,flood,Unknown,flood,0,0,0,0,0,1,0,0,0,0,0.55,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,1691.02,121.7970276,0.0000393,3.008694172,925.6104126,0.02,0.49,0.13,0.22,0.02,0.49,0.13,0.22,0,0,1,Multi-hazard,1.973127854,1.973127854,0.698,71.2684,12.82507992,8.796239853,8143.543154,0.979,0.43,0.667,0.77,0.77,0,0.667,0.1,Philippines,PHL,East Asia & Pacific,Lower middle income,Lower_middle_income,Lower Middle,0,1,IBRD,,6478,0.1,0.1,0,3394.240825,2015,7,7,42192,42005,187,2015,7,10,4,14.61126918,121.1486624
